year;fecha;macrozona;poligono;sector;talla_mm
2018;43122;XI;12;Williams;53
2018;43122;XI;12;Williams;53
2018;43122;XI;12;Williams;53
2018;43122;XI;12;Williams;53
2018;43122;XI;12;Williams;53
2018;43122;XI;12;Williams;53
2018;43122;XI;12;Williams;54
2018;43122;XI;12;Williams;54
2018;43122;XI;12;Williams;54
2018;43122;XI;12;Williams;54
2018;43122;XI;12;Williams;54
2018;43122;XI;12;Williams;54
2018;43122;XI;12;Williams;55
2018;43122;XI;12;Williams;55
2018;43122;XI;12;Williams;55
2018;43122;XI;12;Williams;55
2018;43122;XI;12;Williams;55
2018;43122;XI;12;Williams;55
2018;43122;XI;12;Williams;55
2018;43122;XI;12;Williams;55
2018;43122;XI;12;Williams;55
2018;43122;XI;12;Williams;56
2018;43122;XI;12;Williams;56
2018;43122;XI;12;Williams;56
2018;43122;XI;12;Williams;56
2018;43122;XI;12;Williams;56
2018;43122;XI;12;Williams;56
2018;43122;XI;12;Williams;57
2018;43122;XI;12;Williams;57
2018;43122;XI;12;Williams;57
2018;43122;XI;12;Williams;57
2018;43122;XI;12;Williams;58
2018;43122;XI;12;Williams;58
2018;43122;XI;12;Williams;58
2018;43122;XI;12;Williams;58
2018;43122;XI;12;Williams;58
2018;43122;XI;12;Williams;58
2018;43122;XI;12;Williams;58
2018;43122;XI;12;Williams;58
2018;43122;XI;12;Williams;59
2018;43122;XI;12;Williams;59
2018;43122;XI;12;Williams;59
2018;43122;XI;12;Williams;59
2018;43122;XI;12;Williams;59
2018;43122;XI;12;Williams;59
2018;43122;XI;12;Williams;60
2018;43122;XI;12;Williams;60
2018;43122;XI;12;Williams;60
2018;43122;XI;12;Williams;60
2018;43122;XI;12;Williams;60
2018;43122;XI;12;Williams;60
2018;43122;XI;12;Williams;60
2018;43122;XI;12;Williams;60
2018;43122;XI;12;Williams;60
2018;43122;XI;12;Williams;60
2018;43122;XI;12;Williams;60
2018;43122;XI;12;Williams;60
2018;43122;XI;12;Williams;60
2018;43122;XI;12;Williams;61
2018;43122;XI;12;Williams;61
2018;43122;XI;12;Williams;61
2018;43122;XI;12;Williams;61
2018;43122;XI;12;Williams;61
2018;43122;XI;12;Williams;61
2018;43122;XI;12;Williams;61
2018;43122;XI;12;Williams;61
2018;43122;XI;12;Williams;62
2018;43122;XI;12;Williams;62
2018;43122;XI;12;Williams;62
2018;43122;XI;12;Williams;62
2018;43122;XI;12;Williams;62
2018;43122;XI;12;Williams;62
2018;43122;XI;12;Williams;62
2018;43122;XI;12;Williams;62
2018;43122;XI;12;Williams;62
2018;43122;XI;12;Williams;62
2018;43122;XI;12;Williams;62
2018;43122;XI;12;Williams;62
2018;43122;XI;12;Williams;63
2018;43122;XI;12;Williams;63
2018;43122;XI;12;Williams;63
2018;43122;XI;12;Williams;63
2018;43122;XI;12;Williams;63
2018;43122;XI;12;Williams;63
2018;43122;XI;12;Williams;63
2018;43122;XI;12;Williams;63
2018;43122;XI;12;Williams;63
2018;43122;XI;12;Williams;64
2018;43122;XI;12;Williams;64
2018;43122;XI;12;Williams;64
2018;43122;XI;12;Williams;64
2018;43122;XI;12;Williams;64
2018;43122;XI;12;Williams;64
2018;43122;XI;12;Williams;64
2018;43122;XI;12;Williams;64
2018;43122;XI;12;Williams;64
2018;43122;XI;12;Williams;64
2018;43122;XI;12;Williams;64
2018;43122;XI;12;Williams;65
2018;43122;XI;12;Williams;65
2018;43122;XI;12;Williams;65
2018;43122;XI;12;Williams;65
2018;43122;XI;12;Williams;65
2018;43122;XI;12;Williams;65
2018;43122;XI;12;Williams;65
2018;43122;XI;12;Williams;65
2018;43122;XI;12;Williams;65
2018;43122;XI;12;Williams;66
2018;43122;XI;12;Williams;66
2018;43122;XI;12;Williams;66
2018;43122;XI;12;Williams;66
2018;43122;XI;12;Williams;66
2018;43122;XI;12;Williams;66
2018;43122;XI;12;Williams;66
2018;43122;XI;12;Williams;66
2018;43122;XI;12;Williams;67
2018;43122;XI;12;Williams;67
2018;43122;XI;12;Williams;67
2018;43122;XI;12;Williams;67
2018;43122;XI;12;Williams;67
2018;43122;XI;12;Williams;67
2018;43122;XI;12;Williams;67
2018;43122;XI;12;Williams;67
2018;43122;XI;12;Williams;67
2018;43122;XI;12;Williams;67
2018;43122;XI;12;Williams;68
2018;43122;XI;12;Williams;68
2018;43122;XI;12;Williams;68
2018;43122;XI;12;Williams;68
2018;43122;XI;12;Williams;68
2018;43122;XI;12;Williams;68
2018;43122;XI;12;Williams;68
2018;43122;XI;12;Williams;68
2018;43122;XI;12;Williams;68
2018;43122;XI;12;Williams;68
2018;43122;XI;12;Williams;69
2018;43122;XI;12;Williams;69
2018;43122;XI;12;Williams;69
2018;43122;XI;12;Williams;69
2018;43122;XI;12;Williams;69
2018;43122;XI;12;Williams;69
2018;43122;XI;12;Williams;69
2018;43122;XI;12;Williams;69
2018;43122;XI;12;Williams;69
2018;43122;XI;12;Williams;69
2018;43122;XI;12;Williams;69
2018;43122;XI;12;Williams;69
2018;43122;XI;12;Williams;69
2018;43122;XI;12;Williams;70
2018;43122;XI;12;Williams;70
2018;43122;XI;12;Williams;70
2018;43122;XI;12;Williams;70
2018;43122;XI;12;Williams;71
2018;43122;XI;12;Williams;71
2018;43122;XI;12;Williams;71
2018;43122;XI;12;Williams;71
2018;43122;XI;12;Williams;71
2018;43122;XI;12;Williams;71
2018;43122;XI;12;Williams;71
2018;43122;XI;12;Williams;72
2018;43122;XI;12;Williams;72
2018;43122;XI;12;Williams;72
2018;43122;XI;12;Williams;72
2018;43122;XI;12;Williams;72
2018;43122;XI;12;Williams;73
2018;43122;XI;12;Williams;73
2018;43122;XI;12;Williams;73
2018;43122;XI;12;Williams;73
2018;43122;XI;12;Williams;73
2018;43122;XI;12;Williams;73
2018;43122;XI;12;Williams;73
2018;43122;XI;12;Williams;74
2018;43122;XI;12;Williams;74
2018;43122;XI;12;Williams;74
2018;43122;XI;12;Williams;75
2018;43122;XI;12;Williams;75
2018;43122;XI;12;Williams;75
2018;43122;XI;12;Williams;75
2018;43122;XI;12;Williams;76
2018;43122;XI;12;Williams;76
2018;43122;XI;12;Williams;77
2018;43122;XI;12;Williams;77
2018;43122;XI;12;Williams;77
2018;43122;XI;12;Williams;77
2018;43122;XI;12;Williams;79
2018;43123;XI;12;Kent;10
2018;43123;XI;12;Kent;10
2018;43123;XI;12;Kent;11
2018;43123;XI;12;Kent;11
2018;43123;XI;12;Kent;12
2018;43123;XI;12;Kent;12
2018;43123;XI;12;Kent;12
2018;43123;XI;12;Kent;12
2018;43123;XI;12;Kent;13
2018;43123;XI;12;Kent;13
2018;43123;XI;12;Kent;13
2018;43123;XI;12;Kent;13
2018;43123;XI;12;Kent;13
2018;43123;XI;12;Kent;13
2018;43123;XI;12;Kent;13
2018;43123;XI;12;Kent;13
2018;43123;XI;12;Kent;14
2018;43123;XI;12;Kent;14
2018;43123;XI;12;Kent;14
2018;43123;XI;12;Kent;14
2018;43123;XI;12;Kent;14
2018;43123;XI;12;Kent;14
2018;43123;XI;12;Kent;14
2018;43123;XI;12;Kent;14
2018;43123;XI;12;Kent;14
2018;43123;XI;12;Kent;14
2018;43123;XI;12;Kent;14
2018;43123;XI;12;Kent;14
2018;43123;XI;12;Kent;15
2018;43123;XI;12;Kent;15
2018;43123;XI;12;Kent;15
2018;43123;XI;12;Kent;15
2018;43123;XI;12;Kent;15
2018;43123;XI;12;Kent;15
2018;43123;XI;12;Kent;15
2018;43123;XI;12;Kent;15
2018;43123;XI;12;Kent;15
2018;43123;XI;12;Kent;15
2018;43123;XI;12;Kent;15
2018;43123;XI;12;Kent;15
2018;43123;XI;12;Kent;15
2018;43123;XI;12;Kent;15
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;16
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;17
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;18
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;19
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;20
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;21
2018;43123;XI;12;Kent;22
2018;43123;XI;12;Kent;22
2018;43123;XI;12;Kent;22
2018;43123;XI;12;Kent;22
2018;43123;XI;12;Kent;22
2018;43123;XI;12;Kent;22
2018;43123;XI;12;Kent;22
2018;43123;XI;12;Kent;22
2018;43123;XI;12;Kent;22
2018;43123;XI;12;Kent;22
2018;43123;XI;12;Kent;22
2018;43123;XI;12;Kent;22
2018;43123;XI;12;Kent;22
2018;43123;XI;12;Kent;22
2018;43123;XI;12;Kent;23
2018;43123;XI;12;Kent;23
2018;43123;XI;12;Kent;23
2018;43123;XI;12;Kent;23
2018;43123;XI;12;Kent;23
2018;43123;XI;12;Kent;23
2018;43123;XI;12;Kent;23
2018;43123;XI;12;Kent;23
2018;43123;XI;12;Kent;23
2018;43123;XI;12;Kent;23
2018;43123;XI;12;Kent;23
2018;43123;XI;12;Kent;23
2018;43123;XI;12;Kent;23
2018;43123;XI;12;Kent;24
2018;43123;XI;12;Kent;24
2018;43123;XI;12;Kent;24
2018;43123;XI;12;Kent;24
2018;43123;XI;12;Kent;24
2018;43123;XI;12;Kent;24
2018;43123;XI;12;Kent;24
2018;43123;XI;12;Kent;25
2018;43123;XI;12;Kent;25
2018;43123;XI;12;Kent;25
2018;43123;XI;12;Kent;25
2018;43123;XI;12;Kent;25
2018;43123;XI;12;Kent;25
2018;43123;XI;12;Kent;25
2018;43123;XI;12;Kent;25
2018;43123;XI;12;Kent;25
2018;43123;XI;12;Kent;26
2018;43123;XI;12;Kent;26
2018;43123;XI;12;Kent;26
2018;43123;XI;12;Kent;26
2018;43123;XI;12;Kent;26
2018;43123;XI;12;Kent;27
2018;43123;XI;12;Kent;27
2018;43123;XI;12;Kent;27
2018;43123;XI;12;Kent;27
2018;43123;XI;12;Kent;27
2018;43123;XI;12;Kent;28
2018;43123;XI;12;Kent;28
2018;43123;XI;12;Kent;28
2018;43123;XI;12;Kent;28
2018;43123;XI;12;Kent;29
2018;43123;XI;12;Kent;29
2018;43123;XI;12;Kent;29
2018;43123;XI;12;Kent;29
2018;43123;XI;12;Kent;29
2018;43123;XI;12;Kent;30
2018;43123;XI;12;Kent;30
2018;43123;XI;12;Kent;30
2018;43123;XI;12;Kent;30
2018;43123;XI;12;Kent;31
2018;43123;XI;12;Kent;31
2018;43123;XI;12;Kent;31
2018;43123;XI;12;Kent;31
2018;43123;XI;12;Kent;31
2018;43123;XI;12;Kent;31
2018;43123;XI;12;Kent;31
2018;43123;XI;12;Kent;32
2018;43123;XI;12;Kent;32
2018;43123;XI;12;Kent;32
2018;43123;XI;12;Kent;32
2018;43123;XI;12;Kent;33
2018;43123;XI;12;Kent;33
2018;43123;XI;12;Kent;33
2018;43123;XI;12;Kent;33
2018;43123;XI;12;Kent;33
2018;43123;XI;12;Kent;33
2018;43123;XI;12;Kent;33
2018;43123;XI;12;Kent;34
2018;43123;XI;12;Kent;34
2018;43123;XI;12;Kent;34
2018;43123;XI;12;Kent;34
2018;43123;XI;12;Kent;34
2018;43123;XI;12;Kent;34
2018;43123;XI;12;Kent;35
2018;43123;XI;12;Kent;35
2018;43123;XI;12;Kent;35
2018;43123;XI;12;Kent;35
2018;43123;XI;12;Kent;36
2018;43123;XI;12;Kent;36
2018;43123;XI;12;Kent;36
2018;43123;XI;12;Kent;36
2018;43123;XI;12;Kent;36
2018;43123;XI;12;Kent;36
2018;43123;XI;12;Kent;36
2018;43123;XI;12;Kent;36
2018;43123;XI;12;Kent;37
2018;43123;XI;12;Kent;37
2018;43123;XI;12;Kent;38
2018;43123;XI;12;Kent;38
2018;43123;XI;12;Kent;38
2018;43123;XI;12;Kent;38
2018;43123;XI;12;Kent;38
2018;43123;XI;12;Kent;38
2018;43123;XI;12;Kent;38
2018;43123;XI;12;Kent;39
2018;43123;XI;12;Kent;39
2018;43123;XI;12;Kent;39
2018;43123;XI;12;Kent;39
2018;43123;XI;12;Kent;39
2018;43123;XI;12;Kent;40
2018;43123;XI;12;Kent;40
2018;43123;XI;12;Kent;40
2018;43123;XI;12;Kent;40
2018;43123;XI;12;Kent;40
2018;43123;XI;12;Kent;40
2018;43123;XI;12;Kent;40
2018;43123;XI;12;Kent;40
2018;43123;XI;12;Kent;41
2018;43123;XI;12;Kent;41
2018;43123;XI;12;Kent;41
2018;43123;XI;12;Kent;41
2018;43123;XI;12;Kent;41
2018;43123;XI;12;Kent;42
2018;43123;XI;12;Kent;42
2018;43123;XI;12;Kent;42
2018;43123;XI;12;Kent;43
2018;43123;XI;12;Kent;43
2018;43123;XI;12;Kent;43
2018;43123;XI;12;Kent;43
2018;43123;XI;12;Kent;43
2018;43123;XI;12;Kent;43
2018;43123;XI;12;Kent;44
2018;43123;XI;12;Kent;44
2018;43123;XI;12;Kent;44
2018;43123;XI;12;Kent;44
2018;43123;XI;12;Kent;44
2018;43123;XI;12;Kent;44
2018;43123;XI;12;Kent;44
2018;43123;XI;12;Kent;44
2018;43123;XI;12;Kent;44
2018;43123;XI;12;Kent;45
2018;43123;XI;12;Kent;45
2018;43123;XI;12;Kent;45
2018;43123;XI;12;Kent;45
2018;43123;XI;12;Kent;45
2018;43123;XI;12;Kent;45
2018;43123;XI;12;Kent;45
2018;43123;XI;12;Kent;45
2018;43123;XI;12;Kent;45
2018;43123;XI;12;Kent;45
2018;43123;XI;12;Kent;45
2018;43123;XI;12;Kent;45
2018;43123;XI;12;Kent;46
2018;43123;XI;12;Kent;46
2018;43123;XI;12;Kent;46
2018;43123;XI;12;Kent;46
2018;43123;XI;12;Kent;46
2018;43123;XI;12;Kent;46
2018;43123;XI;12;Kent;46
2018;43123;XI;12;Kent;47
2018;43123;XI;12;Kent;47
2018;43123;XI;12;Kent;47
2018;43123;XI;12;Kent;47
2018;43123;XI;12;Kent;47
2018;43123;XI;12;Kent;47
2018;43123;XI;12;Kent;47
2018;43123;XI;12;Kent;47
2018;43123;XI;12;Kent;47
2018;43123;XI;12;Kent;48
2018;43123;XI;12;Kent;48
2018;43123;XI;12;Kent;48
2018;43123;XI;12;Kent;48
2018;43123;XI;12;Kent;48
2018;43123;XI;12;Kent;48
2018;43123;XI;12;Kent;48
2018;43123;XI;12;Kent;48
2018;43123;XI;12;Kent;48
2018;43123;XI;12;Kent;48
2018;43123;XI;12;Kent;49
2018;43123;XI;12;Kent;49
2018;43123;XI;12;Kent;49
2018;43123;XI;12;Kent;49
2018;43123;XI;12;Kent;49
2018;43123;XI;12;Kent;49
2018;43123;XI;12;Kent;49
2018;43123;XI;12;Kent;49
2018;43123;XI;12;Kent;50
2018;43123;XI;12;Kent;50
2018;43123;XI;12;Kent;50
2018;43123;XI;12;Kent;50
2018;43123;XI;12;Kent;50
2018;43123;XI;12;Kent;50
2018;43123;XI;12;Kent;50
2018;43123;XI;12;Kent;50
2018;43123;XI;12;Kent;50
2018;43123;XI;12;Kent;50
2018;43123;XI;12;Kent;50
2018;43123;XI;12;Kent;51
2018;43123;XI;12;Kent;51
2018;43123;XI;12;Kent;51
2018;43123;XI;12;Kent;51
2018;43123;XI;12;Kent;51
2018;43123;XI;12;Kent;51
2018;43123;XI;12;Kent;51
2018;43123;XI;12;Kent;51
2018;43123;XI;12;Kent;51
2018;43123;XI;12;Kent;51
2018;43123;XI;12;Kent;52
2018;43123;XI;12;Kent;52
2018;43123;XI;12;Kent;52
2018;43123;XI;12;Kent;52
2018;43123;XI;12;Kent;52
2018;43123;XI;12;Kent;52
2018;43123;XI;12;Kent;52
2018;43123;XI;12;Kent;52
2018;43123;XI;12;Kent;52
2018;43123;XI;12;Kent;52
2018;43123;XI;12;Kent;52
2018;43123;XI;12;Kent;52
2018;43123;XI;12;Kent;52
2018;43123;XI;12;Kent;53
2018;43123;XI;12;Kent;53
2018;43123;XI;12;Kent;53
2018;43123;XI;12;Kent;53
2018;43123;XI;12;Kent;53
2018;43123;XI;12;Kent;53
2018;43123;XI;12;Kent;53
2018;43123;XI;12;Kent;53
2018;43123;XI;12;Kent;54
2018;43123;XI;12;Kent;54
2018;43123;XI;12;Kent;54
2018;43123;XI;12;Kent;54
2018;43123;XI;12;Kent;54
2018;43123;XI;12;Kent;54
2018;43123;XI;12;Kent;54
2018;43123;XI;12;Kent;54
2018;43123;XI;12;Kent;55
2018;43123;XI;12;Kent;55
2018;43123;XI;12;Kent;55
2018;43123;XI;12;Kent;55
2018;43123;XI;12;Kent;55
2018;43123;XI;12;Kent;55
2018;43123;XI;12;Kent;55
2018;43123;XI;12;Kent;55
2018;43123;XI;12;Kent;55
2018;43123;XI;12;Kent;55
2018;43123;XI;12;Kent;55
2018;43123;XI;12;Kent;55
2018;43123;XI;12;Kent;55
2018;43123;XI;12;Kent;55
2018;43123;XI;12;Kent;56
2018;43123;XI;12;Kent;56
2018;43123;XI;12;Kent;56
2018;43123;XI;12;Kent;56
2018;43123;XI;12;Kent;56
2018;43123;XI;12;Kent;56
2018;43123;XI;12;Kent;56
2018;43123;XI;12;Kent;56
2018;43123;XI;12;Kent;56
2018;43123;XI;12;Kent;56
2018;43123;XI;12;Kent;57
2018;43123;XI;12;Kent;57
2018;43123;XI;12;Kent;57
2018;43123;XI;12;Kent;57
2018;43123;XI;12;Kent;57
2018;43123;XI;12;Kent;57
2018;43123;XI;12;Kent;57
2018;43123;XI;12;Kent;57
2018;43123;XI;12;Kent;57
2018;43123;XI;12;Kent;57
2018;43123;XI;12;Kent;58
2018;43123;XI;12;Kent;58
2018;43123;XI;12;Kent;58
2018;43123;XI;12;Kent;58
2018;43123;XI;12;Kent;58
2018;43123;XI;12;Kent;58
2018;43123;XI;12;Kent;58
2018;43123;XI;12;Kent;58
2018;43123;XI;12;Kent;58
2018;43123;XI;12;Kent;59
2018;43123;XI;12;Kent;59
2018;43123;XI;12;Kent;59
2018;43123;XI;12;Kent;59
2018;43123;XI;12;Kent;59
2018;43123;XI;12;Kent;59
2018;43123;XI;12;Kent;59
2018;43123;XI;12;Kent;59
2018;43123;XI;12;Kent;59
2018;43123;XI;12;Kent;59
2018;43123;XI;12;Kent;60
2018;43123;XI;12;Kent;60
2018;43123;XI;12;Kent;60
2018;43123;XI;12;Kent;60
2018;43123;XI;12;Kent;60
2018;43123;XI;12;Kent;60
2018;43123;XI;12;Kent;60
2018;43123;XI;12;Kent;60
2018;43123;XI;12;Kent;60
2018;43123;XI;12;Kent;61
2018;43123;XI;12;Kent;61
2018;43123;XI;12;Kent;61
2018;43123;XI;12;Kent;61
2018;43123;XI;12;Kent;61
2018;43123;XI;12;Kent;61
2018;43123;XI;12;Kent;61
2018;43123;XI;12;Kent;61
2018;43123;XI;12;Kent;61
2018;43123;XI;12;Kent;62
2018;43123;XI;12;Kent;62
2018;43123;XI;12;Kent;62
2018;43123;XI;12;Kent;62
2018;43123;XI;12;Kent;62
2018;43123;XI;12;Kent;62
2018;43123;XI;12;Kent;62
2018;43123;XI;12;Kent;62
2018;43123;XI;12;Kent;62
2018;43123;XI;12;Kent;63
2018;43123;XI;12;Kent;63
2018;43123;XI;12;Kent;63
2018;43123;XI;12;Kent;63
2018;43123;XI;12;Kent;63
2018;43123;XI;12;Kent;63
2018;43123;XI;12;Kent;64
2018;43123;XI;12;Kent;64
2018;43123;XI;12;Kent;64
2018;43123;XI;12;Kent;64
2018;43123;XI;12;Kent;64
2018;43123;XI;12;Kent;64
2018;43123;XI;12;Kent;64
2018;43123;XI;12;Kent;64
2018;43123;XI;12;Kent;64
2018;43123;XI;12;Kent;64
2018;43123;XI;12;Kent;64
2018;43123;XI;12;Kent;64
2018;43123;XI;12;Kent;64
2018;43123;XI;12;Kent;64
2018;43123;XI;12;Kent;65
2018;43123;XI;12;Kent;65
2018;43123;XI;12;Kent;65
2018;43123;XI;12;Kent;65
2018;43123;XI;12;Kent;65
2018;43123;XI;12;Kent;65
2018;43123;XI;12;Kent;66
2018;43123;XI;12;Kent;66
2018;43123;XI;12;Kent;66
2018;43123;XI;12;Kent;67
2018;43123;XI;12;Kent;67
2018;43123;XI;12;Kent;68
2018;43123;XI;12;Kent;68
2018;43123;XI;12;Kent;68
2018;43123;XI;12;Kent;68
2018;43123;XI;12;Kent;69
2018;43123;XI;12;Kent;69
2018;43123;XI;12;Kent;69
2018;43123;XI;12;Kent;70
2018;43123;XI;12;Kent;70
2018;43123;XI;12;Kent;70
2018;43123;XI;12;Kent;70
2018;43123;XI;12;Kent;70
2018;43123;XI;12;Kent;70
2018;43123;XI;12;Kent;71
2018;43123;XI;12;Kent;71
2018;43123;XI;12;Kent;72
2018;43123;XI;12;Kent;72
2018;43123;XI;12;Kent;72
2018;43123;XI;12;Kent;73
2018;43123;XI;12;Kent;74
2018;43123;XI;12;Kent;74
2018;43123;XI;12;Kent;74
2018;43123;XI;12;Kent;75
2018;43123;XI;12;Kent;76
2018;43123;XI;12;Kent;76
2018;43123;XI;12;Kent;77
2018;43123;XI;12;Kent;78
2018;43123;XI;12;Kent;79
2018;43124;XI;11;Lampazo- Isla Teresa;14
2018;43124;XI;11;Lampazo- Isla Teresa;16
2018;43124;XI;11;Lampazo- Isla Teresa;16
2018;43124;XI;11;Lampazo- Isla Teresa;17
2018;43124;XI;11;Lampazo- Isla Teresa;17
2018;43124;XI;11;Lampazo- Isla Teresa;17
2018;43124;XI;11;Lampazo- Isla Teresa;17
2018;43124;XI;11;Lampazo- Isla Teresa;17
2018;43124;XI;11;Lampazo- Isla Teresa;17
2018;43124;XI;11;Lampazo- Isla Teresa;18
2018;43124;XI;11;Lampazo- Isla Teresa;18
2018;43124;XI;11;Lampazo- Isla Teresa;18
2018;43124;XI;11;Lampazo- Isla Teresa;18
2018;43124;XI;11;Lampazo- Isla Teresa;18
2018;43124;XI;11;Lampazo- Isla Teresa;18
2018;43124;XI;11;Lampazo- Isla Teresa;18
2018;43124;XI;11;Lampazo- Isla Teresa;18
2018;43124;XI;11;Lampazo- Isla Teresa;18
2018;43124;XI;11;Lampazo- Isla Teresa;18
2018;43124;XI;11;Lampazo- Isla Teresa;18
2018;43124;XI;11;Lampazo- Isla Teresa;18
2018;43124;XI;11;Lampazo- Isla Teresa;19
2018;43124;XI;11;Lampazo- Isla Teresa;19
2018;43124;XI;11;Lampazo- Isla Teresa;19
2018;43124;XI;11;Lampazo- Isla Teresa;19
2018;43124;XI;11;Lampazo- Isla Teresa;19
2018;43124;XI;11;Lampazo- Isla Teresa;19
2018;43124;XI;11;Lampazo- Isla Teresa;19
2018;43124;XI;11;Lampazo- Isla Teresa;19
2018;43124;XI;11;Lampazo- Isla Teresa;19
2018;43124;XI;11;Lampazo- Isla Teresa;19
2018;43124;XI;11;Lampazo- Isla Teresa;19
2018;43124;XI;11;Lampazo- Isla Teresa;19
2018;43124;XI;11;Lampazo- Isla Teresa;19
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;20
2018;43124;XI;11;Lampazo- Isla Teresa;21
